"NU_CUSTOMER";"BANDEIRA";"RELATORIO"
1074712118;"1074712118-98";"TIPO DE PAGAMENTO"
1074950159;"1074950159-62";"TIPO DE PAGAMENTO"
1075148240;"1075148240-21";"TIPO DE PAGAMENTO"
1075223706;"1075223706-39";"TIPO DE PAGAMENTO"
1075223706;"1075223706-4";"TIPO DE PAGAMENTO"
1075223706;"1075223706-62";"TIPO DE PAGAMENTO"
1075223706;"1075223706-98";"TIPO DE PAGAMENTO"
1076431892;"1076431892-12";"TIPO DE PAGAMENTO"
1076431892;"1076431892-21";"TIPO DE PAGAMENTO"
1076431892;"1076431892-39";"TIPO DE PAGAMENTO"
1076431892;"1076431892-4";"TIPO DE PAGAMENTO"
1076431892;"1076431892-43";"TIPO DE PAGAMENTO"
1076431892;"1076431892-62";"TIPO DE PAGAMENTO"
1076431892;"1076431892-98";"TIPO DE PAGAMENTO"
1076523410;"1076523410-4";"TIPO DE PAGAMENTO"
1076523410;"1076523410-62";"TIPO DE PAGAMENTO"
1076523410;"1076523410-98";"TIPO DE PAGAMENTO"
1076939560;"1076939560-39";"TIPO DE PAGAMENTO"
1077288651;"1077288651-39";"TIPO DE PAGAMENTO"
1077288651;"1077288651-4";"TIPO DE PAGAMENTO"
1077288651;"1077288651-62";"TIPO DE PAGAMENTO"
1077288651;"1077288651-98";"TIPO DE PAGAMENTO"
1077393501;"1077393501-10";"TIPO DE PAGAMENTO"
1077393501;"1077393501-11";"TIPO DE PAGAMENTO"
1077393501;"1077393501-12";"TIPO DE PAGAMENTO"
1077393501;"1077393501-20";"TIPO DE PAGAMENTO"
1077393501;"1077393501-40";"TIPO DE PAGAMENTO"
1077393501;"1077393501-41";"TIPO DE PAGAMENTO"
1077393501;"1077393501-43";"TIPO DE PAGAMENTO"
1077622993;"1077622993-39";"TIPO DE PAGAMENTO"
1077622993;"1077622993-4";"TIPO DE PAGAMENTO"
1077622993;"1077622993-62";"TIPO DE PAGAMENTO"
1077622993;"1077622993-98";"TIPO DE PAGAMENTO"
1077778691;"1077778691-10";"TIPO DE PAGAMENTO"
1077778691;"1077778691-11";"TIPO DE PAGAMENTO"
1077778691;"1077778691-12";"TIPO DE PAGAMENTO"
1077778691;"1077778691-20";"TIPO DE PAGAMENTO"
1077778691;"1077778691-3";"TIPO DE PAGAMENTO"
1077778691;"1077778691-40";"TIPO DE PAGAMENTO"
1077778691;"1077778691-41";"TIPO DE PAGAMENTO"
1077778691;"1077778691-43";"TIPO DE PAGAMENTO"
1077778691;"1077778691-94";"TIPO DE PAGAMENTO"
1078678690;"1078678690-21";"TIPO DE PAGAMENTO"
1078678690;"1078678690-39";"TIPO DE PAGAMENTO"
1078678690;"1078678690-4";"TIPO DE PAGAMENTO"
1078678690;"1078678690-62";"TIPO DE PAGAMENTO"
1078678690;"1078678690-98";"TIPO DE PAGAMENTO"
1078870303;"1078870303-39";"TIPO DE PAGAMENTO"
1078870303;"1078870303-4";"TIPO DE PAGAMENTO"
1078870303;"1078870303-62";"TIPO DE PAGAMENTO"
1078870303;"1078870303-98";"TIPO DE PAGAMENTO"
1079192996;"1079192996-10";"TIPO DE PAGAMENTO"
1079192996;"1079192996-11";"TIPO DE PAGAMENTO"
1079192996;"1079192996-12";"TIPO DE PAGAMENTO"
1079192996;"1079192996-20";"TIPO DE PAGAMENTO"
1079192996;"1079192996-21";"TIPO DE PAGAMENTO"
1079192996;"1079192996-3";"TIPO DE PAGAMENTO"
1079192996;"1079192996-38";"TIPO DE PAGAMENTO"
1079192996;"1079192996-39";"TIPO DE PAGAMENTO"
1079192996;"1079192996-4";"TIPO DE PAGAMENTO"
1079192996;"1079192996-40";"TIPO DE PAGAMENTO"
1079192996;"1079192996-41";"TIPO DE PAGAMENTO"
1079192996;"1079192996-43";"TIPO DE PAGAMENTO"
1079192996;"1079192996-61";"TIPO DE PAGAMENTO"
1079192996;"1079192996-62";"TIPO DE PAGAMENTO"
1079192996;"1079192996-94";"TIPO DE PAGAMENTO"
1079192996;"1079192996-96";"TIPO DE PAGAMENTO"
1079192996;"1079192996-97";"TIPO DE PAGAMENTO"
1079192996;"1079192996-98";"TIPO DE PAGAMENTO"
1079364207;"1079364207-21";"TIPO DE PAGAMENTO"
1079508772;"1079508772-39";"TIPO DE PAGAMENTO"
1079508772;"1079508772-4";"TIPO DE PAGAMENTO"
1079508772;"1079508772-62";"TIPO DE PAGAMENTO"
1079508772;"1079508772-98";"TIPO DE PAGAMENTO"
1079583260;"1079583260-39";"TIPO DE PAGAMENTO"
1079583260;"1079583260-4";"TIPO DE PAGAMENTO"
1079583260;"1079583260-62";"TIPO DE PAGAMENTO"
1079583260;"1079583260-98";"TIPO DE PAGAMENTO"
1079852171;"1079852171-10";"TIPO DE PAGAMENTO"
1079852171;"1079852171-11";"TIPO DE PAGAMENTO"
1079852171;"1079852171-20";"TIPO DE PAGAMENTO"
1079852171;"1079852171-38";"TIPO DE PAGAMENTO"
1079852171;"1079852171-41";"TIPO DE PAGAMENTO"
1080535869;"1080535869-12";"TIPO DE PAGAMENTO"
1080535869;"1080535869-21";"TIPO DE PAGAMENTO"
1080535869;"1080535869-43";"TIPO DE PAGAMENTO"
1081926470;"1081926470-12";"TIPO DE PAGAMENTO"
1081926470;"1081926470-21";"TIPO DE PAGAMENTO"
1081926470;"1081926470-39";"TIPO DE PAGAMENTO"
1081926470;"1081926470-4";"TIPO DE PAGAMENTO"
1081926470;"1081926470-43";"TIPO DE PAGAMENTO"
1081926470;"1081926470-62";"TIPO DE PAGAMENTO"
1081926470;"1081926470-98";"TIPO DE PAGAMENTO"
1081945475;"1081945475-12";"TIPO DE PAGAMENTO"
1081945475;"1081945475-21";"TIPO DE PAGAMENTO"
1081945475;"1081945475-39";"TIPO DE PAGAMENTO"
1081945475;"1081945475-62";"TIPO DE PAGAMENTO"
1081945475;"1081945475-98";"TIPO DE PAGAMENTO"
1082608561;"1082608561-39";"TIPO DE PAGAMENTO"
1083653307;"1083653307-39";"TIPO DE PAGAMENTO"
1083653307;"1083653307-62";"TIPO DE PAGAMENTO"
1083653307;"1083653307-98";"TIPO DE PAGAMENTO"
1084279344;"1084279344-12";"TIPO DE PAGAMENTO"
1084506235;"1084506235-12";"TIPO DE PAGAMENTO"
1084506235;"1084506235-43";"TIPO DE PAGAMENTO"
1084653750;"1084653750-21";"TIPO DE PAGAMENTO"
1084653750;"1084653750-39";"TIPO DE PAGAMENTO"
1084653750;"1084653750-4";"TIPO DE PAGAMENTO"
1084653750;"1084653750-62";"TIPO DE PAGAMENTO"
1084653750;"1084653750-98";"TIPO DE PAGAMENTO"
1084945808;"1084945808-94";"TIPO DE PAGAMENTO"
1085141060;"1085141060-12";"TIPO DE PAGAMENTO"
1085141060;"1085141060-21";"TIPO DE PAGAMENTO"
1085141060;"1085141060-43";"TIPO DE PAGAMENTO"
1085244811;"1085244811-12";"TIPO DE PAGAMENTO"
1085244811;"1085244811-43";"TIPO DE PAGAMENTO"
1085263158;"1085263158-12";"TIPO DE PAGAMENTO"
1085263158;"1085263158-21";"TIPO DE PAGAMENTO"
1085263158;"1085263158-3";"TIPO DE PAGAMENTO"
1085263158;"1085263158-38";"TIPO DE PAGAMENTO"
1085263158;"1085263158-39";"TIPO DE PAGAMENTO"
1085263158;"1085263158-4";"TIPO DE PAGAMENTO"
1085263158;"1085263158-43";"TIPO DE PAGAMENTO"
1085263158;"1085263158-61";"TIPO DE PAGAMENTO"
1085263158;"1085263158-62";"TIPO DE PAGAMENTO"
1085263158;"1085263158-94";"TIPO DE PAGAMENTO"
1085263158;"1085263158-96";"TIPO DE PAGAMENTO"
1085263158;"1085263158-98";"TIPO DE PAGAMENTO"
1085369380;"1085369380-10";"TIPO DE PAGAMENTO"
1085369380;"1085369380-11";"TIPO DE PAGAMENTO"
1085369380;"1085369380-12";"TIPO DE PAGAMENTO"
1085369380;"1085369380-40";"TIPO DE PAGAMENTO"
1085369380;"1085369380-41";"TIPO DE PAGAMENTO"
1085369380;"1085369380-43";"TIPO DE PAGAMENTO"
1085647290;"1085647290-12";"TIPO DE PAGAMENTO"
1085647444;"1085647444-12";"TIPO DE PAGAMENTO"
1086155898;"1086155898-21";"TIPO DE PAGAMENTO"
1086155898;"1086155898-39";"TIPO DE PAGAMENTO"
1086155898;"1086155898-4";"TIPO DE PAGAMENTO"
1086155898;"1086155898-62";"TIPO DE PAGAMENTO"
1086155898;"1086155898-98";"TIPO DE PAGAMENTO"
1086288910;"1086288910-12";"TIPO DE PAGAMENTO"
1086288910;"1086288910-21";"TIPO DE PAGAMENTO"
1086288910;"1086288910-39";"TIPO DE PAGAMENTO"
1086288910;"1086288910-4";"TIPO DE PAGAMENTO"
1086288910;"1086288910-43";"TIPO DE PAGAMENTO"
1086288910;"1086288910-62";"TIPO DE PAGAMENTO"
1086288910;"1086288910-98";"TIPO DE PAGAMENTO"
1086319009;"1086319009-39";"TIPO DE PAGAMENTO"
1086319009;"1086319009-4";"TIPO DE PAGAMENTO"
1086319009;"1086319009-62";"TIPO DE PAGAMENTO"
1086319009;"1086319009-98";"TIPO DE PAGAMENTO"
1086323537;"1086323537-39";"TIPO DE PAGAMENTO"
1086323537;"1086323537-4";"TIPO DE PAGAMENTO"
1086323537;"1086323537-62";"TIPO DE PAGAMENTO"
1086323537;"1086323537-98";"TIPO DE PAGAMENTO"
1086886434;"1086886434-12";"TIPO DE PAGAMENTO"
1086886434;"1086886434-40";"TIPO DE PAGAMENTO"
1086886434;"1086886434-41";"TIPO DE PAGAMENTO"
1086886434;"1086886434-43";"TIPO DE PAGAMENTO"
1087170416;"1087170416-12";"TIPO DE PAGAMENTO"
1087170416;"1087170416-21";"TIPO DE PAGAMENTO"
1087170416;"1087170416-39";"TIPO DE PAGAMENTO"
1087170416;"1087170416-4";"TIPO DE PAGAMENTO"
1087170416;"1087170416-43";"TIPO DE PAGAMENTO"
1087170416;"1087170416-62";"TIPO DE PAGAMENTO"
1087170416;"1087170416-98";"TIPO DE PAGAMENTO"
1087256698;"1087256698-43";"TIPO DE PAGAMENTO"
1087833407;"1087833407-43";"TIPO DE PAGAMENTO"
1088678537;"1088678537-98";"TIPO DE PAGAMENTO"
1088736081;"1088736081-39";"TIPO DE PAGAMENTO"
1088736081;"1088736081-4";"TIPO DE PAGAMENTO"
1088736081;"1088736081-62";"TIPO DE PAGAMENTO"
1088736081;"1088736081-98";"TIPO DE PAGAMENTO"
1089116192;"1089116192-12";"TIPO DE PAGAMENTO"
1089806458;"1089806458-43";"TIPO DE PAGAMENTO"
1090579966;"1090579966-39";"TIPO DE PAGAMENTO"
1090579966;"1090579966-4";"TIPO DE PAGAMENTO"
1090579966;"1090579966-62";"TIPO DE PAGAMENTO"
1090579966;"1090579966-98";"TIPO DE PAGAMENTO"
1090781986;"1090781986-39";"TIPO DE PAGAMENTO"
1090781986;"1090781986-4";"TIPO DE PAGAMENTO"
1090781986;"1090781986-62";"TIPO DE PAGAMENTO"
1090781986;"1090781986-98";"TIPO DE PAGAMENTO"
1090787321;"1090787321-98";"TIPO DE PAGAMENTO"
1091277190;"1091277190-10";"TIPO DE PAGAMENTO"
1091277190;"1091277190-11";"TIPO DE PAGAMENTO"
1091277190;"1091277190-12";"TIPO DE PAGAMENTO"
1091277190;"1091277190-20";"TIPO DE PAGAMENTO"
1091277190;"1091277190-21";"TIPO DE PAGAMENTO"
1091277190;"1091277190-3";"TIPO DE PAGAMENTO"
1091277190;"1091277190-38";"TIPO DE PAGAMENTO"
1091277190;"1091277190-39";"TIPO DE PAGAMENTO"
1091277190;"1091277190-4";"TIPO DE PAGAMENTO"
1091277190;"1091277190-40";"TIPO DE PAGAMENTO"
1091277190;"1091277190-41";"TIPO DE PAGAMENTO"
1091277190;"1091277190-43";"TIPO DE PAGAMENTO"
1091277190;"1091277190-61";"TIPO DE PAGAMENTO"
1091277190;"1091277190-62";"TIPO DE PAGAMENTO"
1091277190;"1091277190-94";"TIPO DE PAGAMENTO"
1091277190;"1091277190-96";"TIPO DE PAGAMENTO"
1091277190;"1091277190-97";"TIPO DE PAGAMENTO"
1091277190;"1091277190-98";"TIPO DE PAGAMENTO"
1091782846;"1091782846-10";"TIPO DE PAGAMENTO"
1091782846;"1091782846-11";"TIPO DE PAGAMENTO"
1091782846;"1091782846-12";"TIPO DE PAGAMENTO"
1091782846;"1091782846-164";"TIPO DE PAGAMENTO"
1091782846;"1091782846-165";"TIPO DE PAGAMENTO"
1091782846;"1091782846-20";"TIPO DE PAGAMENTO"
1091782846;"1091782846-21";"TIPO DE PAGAMENTO"
1091782846;"1091782846-3";"TIPO DE PAGAMENTO"
1091782846;"1091782846-38";"TIPO DE PAGAMENTO"
1091782846;"1091782846-39";"TIPO DE PAGAMENTO"
1091782846;"1091782846-41";"TIPO DE PAGAMENTO"
1091782846;"1091782846-61";"TIPO DE PAGAMENTO"
1091782846;"1091782846-71";"TIPO DE PAGAMENTO"
1091782846;"1091782846-72";"TIPO DE PAGAMENTO"
1091782846;"1091782846-82";"TIPO DE PAGAMENTO"
1091782846;"1091782846-83";"TIPO DE PAGAMENTO"
1091782846;"1091782846-94";"TIPO DE PAGAMENTO"
1091782846;"1091782846-96";"TIPO DE PAGAMENTO"
1091782846;"1091782846-97";"TIPO DE PAGAMENTO"
1091782846;"1091782846-98";"TIPO DE PAGAMENTO"
1091914491;"1091914491-12";"TIPO DE PAGAMENTO"
1092886939;"1092886939-12";"TIPO DE PAGAMENTO"
1092886939;"1092886939-21";"TIPO DE PAGAMENTO"
1092886939;"1092886939-39";"TIPO DE PAGAMENTO"
1092886939;"1092886939-4";"TIPO DE PAGAMENTO"
1092886939;"1092886939-43";"TIPO DE PAGAMENTO"
1092886939;"1092886939-62";"TIPO DE PAGAMENTO"
1092886939;"1092886939-98";"TIPO DE PAGAMENTO"
1092887331;"1092887331-12";"TIPO DE PAGAMENTO"
1092887331;"1092887331-21";"TIPO DE PAGAMENTO"
1092887331;"1092887331-39";"TIPO DE PAGAMENTO"
1092887331;"1092887331-4";"TIPO DE PAGAMENTO"
1092887331;"1092887331-43";"TIPO DE PAGAMENTO"
1092887331;"1092887331-62";"TIPO DE PAGAMENTO"
1092887331;"1092887331-98";"TIPO DE PAGAMENTO"
1093173111;"1093173111-98";"TIPO DE PAGAMENTO"
1093304062;"1093304062-98";"TIPO DE PAGAMENTO"
1093382098;"1093382098-39";"TIPO DE PAGAMENTO"
1093382098;"1093382098-4";"TIPO DE PAGAMENTO"
1093382098;"1093382098-62";"TIPO DE PAGAMENTO"
1093382098;"1093382098-98";"TIPO DE PAGAMENTO"
1093394533;"1093394533-39";"TIPO DE PAGAMENTO"
1093394533;"1093394533-4";"TIPO DE PAGAMENTO"
1093394533;"1093394533-62";"TIPO DE PAGAMENTO"
1093394533;"1093394533-98";"TIPO DE PAGAMENTO"
1093759612;"1093759612-10";"TIPO DE PAGAMENTO"
1093759612;"1093759612-11";"TIPO DE PAGAMENTO"
1093759612;"1093759612-20";"TIPO DE PAGAMENTO"
1093759612;"1093759612-40";"TIPO DE PAGAMENTO"
1093759612;"1093759612-41";"TIPO DE PAGAMENTO"
1094751739;"1094751739-12";"TIPO DE PAGAMENTO"
1094751739;"1094751739-21";"TIPO DE PAGAMENTO"
1094751739;"1094751739-43";"TIPO DE PAGAMENTO"
1094782863;"1094782863-62";"TIPO DE PAGAMENTO"
1094800829;"1094800829-43";"TIPO DE PAGAMENTO"
1094852594;"1094852594-12";"TIPO DE PAGAMENTO"
1094852594;"1094852594-21";"TIPO DE PAGAMENTO"
1094852594;"1094852594-43";"TIPO DE PAGAMENTO"
1094872102;"1094872102-39";"TIPO DE PAGAMENTO"
1094872102;"1094872102-4";"TIPO DE PAGAMENTO"
1094872102;"1094872102-62";"TIPO DE PAGAMENTO"
1094872102;"1094872102-98";"TIPO DE PAGAMENTO"
1094947064;"1094947064-39";"TIPO DE PAGAMENTO"
1094947064;"1094947064-4";"TIPO DE PAGAMENTO"
1094947064;"1094947064-62";"TIPO DE PAGAMENTO"
1094947064;"1094947064-98";"TIPO DE PAGAMENTO"
1095113051;"1095113051-40";"TIPO DE PAGAMENTO"
1095114520;"1095114520-20";"TIPO DE PAGAMENTO"
1095144615;"1095144615-43";"TIPO DE PAGAMENTO"
1095344193;"1095344193-39";"TIPO DE PAGAMENTO"
1095344193;"1095344193-4";"TIPO DE PAGAMENTO"
1095344193;"1095344193-62";"TIPO DE PAGAMENTO"
1095344193;"1095344193-98";"TIPO DE PAGAMENTO"
1096042247;"1096042247-12";"TIPO DE PAGAMENTO"
1096042247;"1096042247-43";"TIPO DE PAGAMENTO"
2096960;"2096960-10";"TIPO DE PAGAMENTO"
2096960;"2096960-11";"TIPO DE PAGAMENTO"
2096960;"2096960-20";"TIPO DE PAGAMENTO"
2096960;"2096960-40";"TIPO DE PAGAMENTO"
2096960;"2096960-41";"TIPO DE PAGAMENTO"
2759051891;"2759051891-10";"TIPO DE PAGAMENTO"
2759051891;"2759051891-11";"TIPO DE PAGAMENTO"
2759051891;"2759051891-12";"TIPO DE PAGAMENTO"
2759051891;"2759051891-20";"TIPO DE PAGAMENTO"
2759051891;"2759051891-21";"TIPO DE PAGAMENTO"
2759051891;"2759051891-3";"TIPO DE PAGAMENTO"
2759051891;"2759051891-38";"TIPO DE PAGAMENTO"
2759051891;"2759051891-39";"TIPO DE PAGAMENTO"
2759051891;"2759051891-4";"TIPO DE PAGAMENTO"
2759051891;"2759051891-40";"TIPO DE PAGAMENTO"
2759051891;"2759051891-41";"TIPO DE PAGAMENTO"
2759051891;"2759051891-43";"TIPO DE PAGAMENTO"
2759051891;"2759051891-61";"TIPO DE PAGAMENTO"
2759051891;"2759051891-62";"TIPO DE PAGAMENTO"
2759051891;"2759051891-94";"TIPO DE PAGAMENTO"
2759051891;"2759051891-96";"TIPO DE PAGAMENTO"
2759051891;"2759051891-97";"TIPO DE PAGAMENTO"
2759051891;"2759051891-98";"TIPO DE PAGAMENTO"
